entity_type,json_payload
Order,"{""id"": 743, ""user_id"": 53, ""total"": 1140.48, ""date"": ""2022-03-08T09:00:38"", ""items"": [{""batch_id"": 148, ""qty"": 2, ""price"": 570.24}], ""driver_id"": 10}"
Order,"{""id"": 744, ""user_id"": 23, ""total"": 807.24, ""date"": ""2023-01-03T22:39:41"", ""items"": [{""batch_id"": 48, ""qty"": 4, ""price"": 201.81}], ""driver_id"": 6}"
Order,"{""id"": 745, ""user_id"": 100, ""total"": 3872.19, ""date"": ""2025-09-19T10:54:22"", ""items"": [{""batch_id"": 33, ""qty"": 3, ""price"": 1290.73}], ""driver_id"": 5}"
Order,"{""id"": 746, ""user_id"": 94, ""total"": 5223.04, ""date"": ""2025-11-03T08:12:48"", ""items"": [{""batch_id"": 64, ""qty"": 4, ""price"": 462.07}, {""batch_id"": 66, ""qty"": 2, ""price"": 478.62}, {""batch_id"": 87, ""qty"": 4, ""price"": 604.38}], ""driver_id"": 2}"
Order,"{""id"": 747, ""user_id"": 49, ""total"": 3558.94, ""date"": ""2022-11-17T11:32:24"", ""items"": [{""batch_id"": 143, ""qty"": 4, ""price"": 610.43}, {""batch_id"": 80, ""qty"": 2, ""price"": 558.61}], ""driver_id"": 2}"
Order,"{""id"": 748, ""user_id"": 83, ""total"": 7179.15, ""date"": ""2025-04-01T20:37:00"", ""items"": [{""batch_id"": 121, ""qty"": 4, ""price"": 384.55}, {""batch_id"": 112, ""qty"": 5, ""price"": 613.36}, {""batch_id"": 121, ""qty"": 3, ""price"": 384.55}, {""batch_id"": 136, ""qty"": 2, ""price"": 710.25}], ""driver_id"": 2}"
Order,"{""id"": 749, ""user_id"": 72, ""total"": 3086.47, ""date"": ""2025-08-23T14:00:33"", ""items"": [{""batch_id"": 33, ""qty"": 1, ""price"": 1290.73}, {""batch_id"": 82, ""qty"": 3, ""price"": 598.58}], ""driver_id"": 5}"
Order,"{""id"": 750, ""user_id"": 85, ""total"": 2627.94, ""date"": ""2022-01-20T10:23:57"", ""items"": [{""batch_id"": 68, ""qty"": 5, ""price"": 375.42}, {""batch_id"": 68, ""qty"": 2, ""price"": 375.42}], ""driver_id"": 4}"
Order,"{""id"": 751, ""user_id"": 29, ""total"": 6518.32, ""date"": ""2023-11-23T09:29:12"", ""items"": [{""batch_id"": 26, ""qty"": 4, ""price"": 1629.58}], ""driver_id"": 3}"
Order,"{""id"": 752, ""user_id"": 107, ""total"": 5185.67, ""date"": ""2023-02-26T05:08:17"", ""items"": [{""batch_id"": 146, ""qty"": 2, ""price"": 604.82}, {""batch_id"": 135, ""qty"": 2, ""price"": 381.7}, {""batch_id"": 14, ""qty"": 4, ""price"": 640.33}, {""batch_id"": 15, ""qty"": 1, ""price"": 651.31}], ""driver_id"": 2}"
Order,"{""id"": 753, ""user_id"": 103, ""total"": 1658.04, ""date"": ""2025-06-01T20:10:55"", ""items"": [{""batch_id"": 49, ""qty"": 3, ""price"": 235.48}, {""batch_id"": 53, ""qty"": 4, ""price"": 237.9}], ""driver_id"": 11}"
Order,"{""id"": 754, ""user_id"": 52, ""total"": 6129.6, ""date"": ""2025-04-21T11:13:29"", ""items"": [{""batch_id"": 8, ""qty"": 3, ""price"": 709.83}, {""batch_id"": 140, ""qty"": 5, ""price"": 677.35}, {""batch_id"": 112, ""qty"": 1, ""price"": 613.36}], ""driver_id"": 2}"
Order,"{""id"": 755, ""user_id"": 104, ""total"": 972.18, ""date"": ""2022-08-27T09:36:35"", ""items"": [{""batch_id"": 134, ""qty"": 3, ""price"": 324.06}], ""driver_id"": 11}"
Order,"{""id"": 756, ""user_id"": 66, ""total"": 1805.19, ""date"": ""2024-05-02T11:16:55"", ""items"": [{""batch_id"": 86, ""qty"": 3, ""price"": 601.73}], ""driver_id"": 9}"
Order,"{""id"": 757, ""user_id"": 12, ""total"": 8599.12, ""date"": ""2024-01-18T19:31:39"", ""items"": [{""batch_id"": 105, ""qty"": 4, ""price"": 2149.78}], ""driver_id"": 4}"
Order,"{""id"": 758, ""user_id"": 35, ""total"": 797.85, ""date"": ""2022-02-25T03:58:23"", ""items"": [{""batch_id"": 54, ""qty"": 1, ""price"": 188.97}, {""batch_id"": 56, ""qty"": 3, ""price"": 202.96}], ""driver_id"": 2}"
Order,"{""id"": 759, ""user_id"": 78, ""total"": 2329.3, ""date"": ""2022-07-11T14:56:30"", ""items"": [{""batch_id"": 110, ""qty"": 3, ""price"": 505.82}, {""batch_id"": 56, ""qty"": 4, ""price"": 202.96}], ""driver_id"": 10}"
Order,"{""id"": 760, ""user_id"": 33, ""total"": 16413.69, ""date"": ""2024-04-17T09:02:30"", ""items"": [{""batch_id"": 125, ""qty"": 3, ""price"": 362.54}, {""batch_id"": 95, ""qty"": 4, ""price"": 2160.17}, {""batch_id"": 86, ""qty"": 5, ""price"": 601.73}, {""batch_id"": 23, ""qty"": 2, ""price"": 1838.37}], ""driver_id"": 11}"
Order,"{""id"": 761, ""user_id"": 14, ""total"": 5299.94, ""date"": ""2024-02-20T03:10:51"", ""items"": [{""batch_id"": 125, ""qty"": 2, ""price"": 362.54}, {""batch_id"": 42, ""qty"": 2, ""price"": 1212.54}, {""batch_id"": 105, ""qty"": 1, ""price"": 2149.78}], ""driver_id"": 4}"
Order,"{""id"": 762, ""user_id"": 111, ""total"": 700.8, ""date"": ""2023-03-07T04:06:02"", ""items"": [{""batch_id"": 126, ""qty"": 2, ""price"": 350.4}], ""driver_id"": 11}"
Order,"{""id"": 763, ""user_id"": 74, ""total"": 7753.93, ""date"": ""2024-09-26T14:37:38"", ""items"": [{""batch_id"": 61, ""qty"": 3, ""price"": 1122.71}, {""batch_id"": 97, ""qty"": 2, ""price"": 2192.9}], ""driver_id"": 11}"
Order,"{""id"": 764, ""user_id"": 17, ""total"": 16420.08, ""date"": ""2024-05-17T01:58:41"", ""items"": [{""batch_id"": 89, ""qty"": 3, ""price"": 603.38}, {""batch_id"": 23, ""qty"": 4, ""price"": 1838.37}, {""batch_id"": 124, ""qty"": 5, ""price"": 348.27}, {""batch_id"": 23, ""qty"": 3, ""price"": 1838.37}], ""driver_id"": 4}"
Order,"{""id"": 765, ""user_id"": 81, ""total"": 6206.56, ""date"": ""2023-05-17T05:43:18"", ""items"": [{""batch_id"": 78, ""qty"": 4, ""price"": 560.91}, {""batch_id"": 14, ""qty"": 4, ""price"": 640.33}, {""batch_id"": 126, ""qty"": 4, ""price"": 350.4}], ""driver_id"": 8}"
Order,"{""id"": 766, ""user_id"": 37, ""total"": 3953.17, ""date"": ""2026-02-05T10:10:10"", ""items"": [{""batch_id"": 114, ""qty"": 4, ""price"": 572.47}, {""batch_id"": 66, ""qty"": 2, ""price"": 478.62}, {""batch_id"": 60, ""qty"": 3, ""price"": 235.35}], ""driver_id"": 11}"
Order,"{""id"": 767, ""user_id"": 51, ""total"": 4871.12, ""date"": ""2023-10-15T10:54:50"", ""items"": [{""batch_id"": 76, ""qty"": 3, ""price"": 549.7}, {""batch_id"": 17, ""qty"": 2, ""price"": 1611.01}], ""driver_id"": 4}"
Order,"{""id"": 768, ""user_id"": 40, ""total"": 2245.42, ""date"": ""2024-08-23T10:30:30"", ""items"": [{""batch_id"": 61, ""qty"": 2, ""price"": 1122.71}], ""driver_id"": 3}"
Order,"{""id"": 769, ""user_id"": 56, ""total"": 1776.04, ""date"": ""2024-07-14T18:34:33"", ""items"": [{""batch_id"": 22, ""qty"": 1, ""price"": 1776.04}], ""driver_id"": 8}"
Order,"{""id"": 770, ""user_id"": 51, ""total"": 1920.14, ""date"": ""2023-03-14T18:32:11"", ""items"": [{""batch_id"": 111, ""qty"": 3, ""price"": 499.38}, {""batch_id"": 67, ""qty"": 1, ""price"": 422.0}], ""driver_id"": 9}"
Order,"{""id"": 771, ""user_id"": 44, ""total"": 1141.98, ""date"": ""2023-05-05T18:53:24"", ""items"": [{""batch_id"": 127, ""qty"": 3, ""price"": 380.66}], ""driver_id"": 4}"
Order,"{""id"": 772, ""user_id"": 96, ""total"": 6676.54, ""date"": ""2025-06-22T23:26:15"", ""items"": [{""batch_id"": 40, ""qty"": 3, ""price"": 1302.63}, {""batch_id"": 4, ""qty"": 1, ""price"": 676.43}, {""batch_id"": 73, ""qty"": 2, ""price"": 457.41}, {""batch_id"": 49, ""qty"": 5, ""price"": 235.48}], ""driver_id"": 7}"
Order,"{""id"": 773, ""user_id"": 61, ""total"": 3539.4, ""date"": ""2024-05-27T08:26:14"", ""items"": [{""batch_id"": 12, ""qty"": 5, ""price"": 707.88}], ""driver_id"": 5}"
Order,"{""id"": 774, ""user_id"": 102, ""total"": 2355.8, ""date"": ""2025-10-10T04:10:14"", ""items"": [{""batch_id"": 74, ""qty"": 5, ""price"": 471.16}], ""driver_id"": 6}"
Order,"{""id"": 775, ""user_id"": 55, ""total"": 3452.07, ""date"": ""2023-03-31T13:48:29"", ""items"": [{""batch_id"": 15, ""qty"": 3, ""price"": 651.31}, {""batch_id"": 111, ""qty"": 3, ""price"": 499.38}], ""driver_id"": 9}"
Order,"{""id"": 776, ""user_id"": 61, ""total"": 11471.06, ""date"": ""2023-01-09T12:58:40"", ""items"": [{""batch_id"": 141, ""qty"": 5, ""price"": 540.15}, {""batch_id"": 98, ""qty"": 3, ""price"": 1992.42}, {""batch_id"": 80, ""qty"": 5, ""price"": 558.61}], ""driver_id"": 8}"
Order,"{""id"": 777, ""user_id"": 68, ""total"": 24819.28, ""date"": ""2024-01-16T01:06:19"", ""items"": [{""batch_id"": 70, ""qty"": 4, ""price"": 453.42}, {""batch_id"": 101, ""qty"": 4, ""price"": 5751.4}], ""driver_id"": 3}"
Order,"{""id"": 778, ""user_id"": 76, ""total"": 10748.9, ""date"": ""2023-12-04T01:50:28"", ""items"": [{""batch_id"": 105, ""qty"": 5, ""price"": 2149.78}], ""driver_id"": 7}"
Order,"{""id"": 779, ""user_id"": 17, ""total"": 380.66, ""date"": ""2023-03-24T17:49:49"", ""items"": [{""batch_id"": 127, ""qty"": 1, ""price"": 380.66}], ""driver_id"": 10}"
Order,"{""id"": 780, ""user_id"": 31, ""total"": 9892.25, ""date"": ""2026-02-18T15:21:44"", ""items"": [{""batch_id"": 64, ""qty"": 4, ""price"": 462.07}, {""batch_id"": 96, ""qty"": 1, ""price"": 2372.57}, {""batch_id"": 45, ""qty"": 4, ""price"": 1417.85}], ""driver_id"": 7}"
Order,"{""id"": 781, ""user_id"": 19, ""total"": 540.15, ""date"": ""2022-10-12T03:41:39"", ""items"": [{""batch_id"": 141, ""qty"": 1, ""price"": 540.15}], ""driver_id"": 2}"
Order,"{""id"": 782, ""user_id"": 48, ""total"": 13613.01, ""date"": ""2024-10-01T18:17:25"", ""items"": [{""batch_id"": 57, ""qty"": 4, ""price"": 230.59}, {""batch_id"": 97, ""qty"": 4, ""price"": 2192.9}, {""batch_id"": 75, ""qty"": 2, ""price"": 456.05}, {""batch_id"": 79, ""qty"": 5, ""price"": 601.39}], ""driver_id"": 8}"
Order,"{""id"": 783, ""user_id"": 26, ""total"": 2186.67, ""date"": ""2023-03-15T09:11:41"", ""items"": [{""batch_id"": 126, ""qty"": 1, ""price"": 350.4}, {""batch_id"": 3, ""qty"": 3, ""price"": 612.09}], ""driver_id"": 3}"
Order,"{""id"": 784, ""user_id"": 40, ""total"": 4318.28, ""date"": ""2025-09-12T04:11:08"", ""items"": [{""batch_id"": 118, ""qty"": 1, ""price"": 2061.6}, {""batch_id"": 147, ""qty"": 2, ""price"": 660.77}, {""batch_id"": 71, ""qty"": 2, ""price"": 467.57}], ""driver_id"": 7}"
Order,"{""id"": 785, ""user_id"": 104, ""total"": 11317.03, ""date"": ""2024-03-28T17:46:24"", ""items"": [{""batch_id"": 76, ""qty"": 4, ""price"": 549.7}, {""batch_id"": 76, ""qty"": 4, ""price"": 549.7}, {""batch_id"": 28, ""qty"": 3, ""price"": 1721.88}, {""batch_id"": 19, ""qty"": 1, ""price"": 1753.79}], ""driver_id"": 8}"
Order,"{""id"": 786, ""user_id"": 92, ""total"": 2594.37, ""date"": ""2023-05-06T14:56:07"", ""items"": [{""batch_id"": 117, ""qty"": 4, ""price"": 521.78}, {""batch_id"": 108, ""qty"": 1, ""price"": 507.25}], ""driver_id"": 4}"
Order,"{""id"": 787, ""user_id"": 102, ""total"": 9669.83, ""date"": ""2022-06-25T10:40:18"", ""items"": [{""batch_id"": 122, ""qty"": 2, ""price"": 332.16}, {""batch_id"": 68, ""qty"": 2, ""price"": 375.42}, {""batch_id"": 50, ""qty"": 2, ""price"": 201.11}, {""batch_id"": 16, ""qty"": 5, ""price"": 1570.49}], ""driver_id"": 7}"
Order,"{""id"": 788, ""user_id"": 41, ""total"": 10600.71, ""date"": ""2025-10-19T16:50:36"", ""items"": [{""batch_id"": 35, ""qty"": 4, ""price"": 1336.33}, {""batch_id"": 114, ""qty"": 1, ""price"": 572.47}, {""batch_id"": 64, ""qty"": 5, ""price"": 462.07}, {""batch_id"": 96, ""qty"": 1, ""price"": 2372.57}], ""driver_id"": 6}"
Order,"{""id"": 789, ""user_id"": 85, ""total"": 4651.66, ""date"": ""2024-06-09T23:43:09"", ""items"": [{""batch_id"": 79, ""qty"": 2, ""price"": 601.39}, {""batch_id"": 86, ""qty"": 2, ""price"": 601.73}, {""batch_id"": 61, ""qty"": 2, ""price"": 1122.71}], ""driver_id"": 10}"
Order,"{""id"": 790, ""user_id"": 38, ""total"": 3773.29, ""date"": ""2023-08-02T02:06:52"", ""items"": [{""batch_id"": 3, ""qty"": 2, ""price"": 612.09}, {""batch_id"": 76, ""qty"": 4, ""price"": 549.7}, {""batch_id"": 123, ""qty"": 1, ""price"": 350.31}], ""driver_id"": 5}"
Order,"{""id"": 791, ""user_id"": 88, ""total"": 6776.8, ""date"": ""2024-02-23T09:04:54"", ""items"": [{""batch_id"": 105, ""qty"": 1, ""price"": 2149.78}, {""batch_id"": 125, ""qty"": 3, ""price"": 362.54}, {""batch_id"": 12, ""qty"": 5, ""price"": 707.88}], ""driver_id"": 6}"
Order,"{""id"": 792, ""user_id"": 58, ""total"": 2976.06, ""date"": ""2026-02-25T00:22:18"", ""items"": [{""batch_id"": 65, ""qty"": 5, ""price"": 445.57}, {""batch_id"": 142, ""qty"": 1, ""price"": 748.21}], ""driver_id"": 8}"
Order,"{""id"": 793, ""user_id"": 63, ""total"": 3984.84, ""date"": ""2022-07-25T19:26:47"", ""items"": [{""batch_id"": 98, ""qty"": 2, ""price"": 1992.42}], ""driver_id"": 6}"
Order,"{""id"": 794, ""user_id"": 49, ""total"": 1956.6, ""date"": ""2023-06-15T09:45:20"", ""items"": [{""batch_id"": 137, ""qty"": 3, ""price"": 652.2}], ""driver_id"": 8}"
Order,"{""id"": 795, ""user_id"": 48, ""total"": 462.07, ""date"": ""2025-09-27T21:55:19"", ""items"": [{""batch_id"": 64, ""qty"": 1, ""price"": 462.07}], ""driver_id"": 6}"
Order,"{""id"": 796, ""user_id"": 23, ""total"": 7915.64, ""date"": ""2025-08-09T22:24:39"", ""items"": [{""batch_id"": 66, ""qty"": 5, ""price"": 478.62}, {""batch_id"": 103, ""qty"": 2, ""price"": 2376.4}, {""batch_id"": 128, ""qty"": 2, ""price"": 384.87}], ""driver_id"": 8}"
Order,"{""id"": 797, ""user_id"": 15, ""total"": 1378.75, ""date"": ""2022-05-04T18:13:34"", ""items"": [{""batch_id"": 56, ""qty"": 4, ""price"": 202.96}, {""batch_id"": 54, ""qty"": 3, ""price"": 188.97}], ""driver_id"": 10}"
Order,"{""id"": 798, ""user_id"": 110, ""total"": 2211.96, ""date"": ""2022-08-26T15:49:29"", ""items"": [{""batch_id"": 122, ""qty"": 5, ""price"": 332.16}, {""batch_id"": 138, ""qty"": 1, ""price"": 551.16}], ""driver_id"": 2}"
Order,"{""id"": 799, ""user_id"": 38, ""total"": 10111.14, ""date"": ""2025-07-11T15:40:24"", ""items"": [{""batch_id"": 144, ""qty"": 1, ""price"": 605.54}, {""batch_id"": 103, ""qty"": 4, ""price"": 2376.4}], ""driver_id"": 11}"
Order,"{""id"": 800, ""user_id"": 53, ""total"": 16840.24, ""date"": ""2024-07-22T09:15:35"", ""items"": [{""batch_id"": 97, ""qty"": 2, ""price"": 2192.9}, {""batch_id"": 95, ""qty"": 2, ""price"": 2160.17}, {""batch_id"": 85, ""qty"": 5, ""price"": 1626.82}], ""driver_id"": 5}"
Order,"{""id"": 801, ""user_id"": 58, ""total"": 4683.27, ""date"": ""2025-04-02T19:39:02"", ""items"": [{""batch_id"": 112, ""qty"": 3, ""price"": 613.36}, {""batch_id"": 8, ""qty"": 3, ""price"": 709.83}, {""batch_id"": 53, ""qty"": 3, ""price"": 237.9}], ""driver_id"": 11}"
Order,"{""id"": 802, ""user_id"": 41, ""total"": 2444.01, ""date"": ""2022-02-21T02:22:17"", ""items"": [{""batch_id"": 68, ""qty"": 4, ""price"": 375.42}, {""batch_id"": 54, ""qty"": 3, ""price"": 188.97}, {""batch_id"": 68, ""qty"": 1, ""price"": 375.42}], ""driver_id"": 10}"
Order,"{""id"": 803, ""user_id"": 85, ""total"": 13574.51, ""date"": ""2024-08-31T03:21:32"", ""items"": [{""batch_id"": 89, ""qty"": 5, ""price"": 603.38}, {""batch_id"": 72, ""qty"": 2, ""price"": 435.28}, {""batch_id"": 25, ""qty"": 5, ""price"": 1693.61}, {""batch_id"": 83, ""qty"": 2, ""price"": 609.5}], ""driver_id"": 8}"
Order,"{""id"": 804, ""user_id"": 97, ""total"": 9643.6, ""date"": ""2024-10-20T02:44:31"", ""items"": [{""batch_id"": 38, ""qty"": 5, ""price"": 1244.07}, {""batch_id"": 75, ""qty"": 5, ""price"": 456.05}, {""batch_id"": 58, ""qty"": 5, ""price"": 228.6}], ""driver_id"": 10}"
Order,"{""id"": 805, ""user_id"": 83, ""total"": 3996.48, ""date"": ""2022-10-22T19:45:50"", ""items"": [{""batch_id"": 104, ""qty"": 2, ""price"": 1998.24}], ""driver_id"": 5}"
Order,"{""id"": 806, ""user_id"": 73, ""total"": 5856.56, ""date"": ""2024-12-19T03:22:39"", ""items"": [{""batch_id"": 72, ""qty"": 5, ""price"": 435.28}, {""batch_id"": 112, ""qty"": 1, ""price"": 613.36}, {""batch_id"": 112, ""qty"": 5, ""price"": 613.36}], ""driver_id"": 11}"
Order,"{""id"": 807, ""user_id"": 97, ""total"": 811.84, ""date"": ""2022-04-06T05:21:17"", ""items"": [{""batch_id"": 56, ""qty"": 4, ""price"": 202.96}], ""driver_id"": 4}"
Order,"{""id"": 808, ""user_id"": 56, ""total"": 3652.65, ""date"": ""2023-06-13T03:38:52"", ""items"": [{""batch_id"": 126, ""qty"": 1, ""price"": 350.4}, {""batch_id"": 59, ""qty"": 5, ""price"": 660.45}], ""driver_id"": 9}"
Order,"{""id"": 809, ""user_id"": 68, ""total"": 6095.15, ""date"": ""2024-05-16T01:17:12"", ""items"": [{""batch_id"": 61, ""qty"": 3, ""price"": 1122.71}, {""batch_id"": 89, ""qty"": 1, ""price"": 603.38}, {""batch_id"": 12, ""qty"": 3, ""price"": 707.88}], ""driver_id"": 4}"
Order,"{""id"": 810, ""user_id"": 76, ""total"": 13817.55, ""date"": ""2025-10-25T19:44:22"", ""items"": [{""batch_id"": 71, ""qty"": 1, ""price"": 467.57}, {""batch_id"": 91, ""qty"": 4, ""price"": 2258.41}, {""batch_id"": 73, ""qty"": 5, ""price"": 457.41}, {""batch_id"": 4, ""qty"": 3, ""price"": 676.43}], ""driver_id"": 5}"
Order,"{""id"": 811, ""user_id"": 40, ""total"": 6267.45, ""date"": ""2023-06-10T09:11:20"", ""items"": [{""batch_id"": 116, ""qty"": 2, ""price"": 534.14}, {""batch_id"": 14, ""qty"": 5, ""price"": 640.33}, {""batch_id"": 111, ""qty"": 4, ""price"": 499.38}], ""driver_id"": 8}"
Order,"{""id"": 812, ""user_id"": 31, ""total"": 5884.92, ""date"": ""2025-11-02T00:26:29"", ""items"": [{""batch_id"": 133, ""qty"": 4, ""price"": 379.85}, {""batch_id"": 139, ""qty"": 2, ""price"": 636.61}, {""batch_id"": 84, ""qty"": 5, ""price"": 618.46}], ""driver_id"": 4}"
Order,"{""id"": 813, ""user_id"": 41, ""total"": 19557.79, ""date"": ""2026-03-20T21:29:13"", ""items"": [{""batch_id"": 96, ""qty"": 5, ""price"": 2372.57}, {""batch_id"": 41, ""qty"": 2, ""price"": 1282.49}, {""batch_id"": 41, ""qty"": 4, ""price"": 1282.49}], ""driver_id"": 11}"
Order,"{""id"": 814, ""user_id"": 70, ""total"": 10304.04, ""date"": ""2024-05-08T05:45:55"", ""items"": [{""batch_id"": 106, ""qty"": 4, ""price"": 534.13}, {""batch_id"": 124, ""qty"": 4, ""price"": 348.27}, {""batch_id"": 25, ""qty"": 4, ""price"": 1693.61}], ""driver_id"": 4}"
Order,"{""id"": 815, ""user_id"": 106, ""total"": 1317.75, ""date"": ""2022-02-07T04:20:21"", ""items"": [{""batch_id"": 68, ""qty"": 2, ""price"": 375.42}, {""batch_id"": 54, ""qty"": 3, ""price"": 188.97}], ""driver_id"": 11}"
Order,"{""id"": 816, ""user_id"": 93, ""total"": 11442.22, ""date"": ""2024-02-14T09:50:05"", ""items"": [{""batch_id"": 101, ""qty"": 1, ""price"": 5751.4}, {""batch_id"": 24, ""qty"": 3, ""price"": 1896.94}], ""driver_id"": 10}"
Order,"{""id"": 817, ""user_id"": 46, ""total"": 13179.96, ""date"": ""2022-07-10T19:42:31"", ""items"": [{""batch_id"": 104, ""qty"": 3, ""price"": 1998.24}, {""batch_id"": 11, ""qty"": 3, ""price"": 584.93}, {""batch_id"": 10, ""qty"": 5, ""price"": 580.27}, {""batch_id"": 110, ""qty"": 5, ""price"": 505.82}], ""driver_id"": 6}"
Order,"{""id"": 818, ""user_id"": 102, ""total"": 7888.41, ""date"": ""2025-09-13T21:52:20"", ""items"": [{""batch_id"": 84, ""qty"": 3, ""price"": 618.46}, {""batch_id"": 118, ""qty"": 2, ""price"": 2061.6}, {""batch_id"": 139, ""qty"": 3, ""price"": 636.61}], ""driver_id"": 2}"
Order,"{""id"": 819, ""user_id"": 64, ""total"": 10004.74, ""date"": ""2022-10-18T01:16:36"", ""items"": [{""batch_id"": 80, ""qty"": 3, ""price"": 558.61}, {""batch_id"": 27, ""qty"": 4, ""price"": 1599.35}, {""batch_id"": 122, ""qty"": 1, ""price"": 332.16}, {""batch_id"": 27, ""qty"": 1, ""price"": 1599.35}], ""driver_id"": 11}"
Order,"{""id"": 820, ""user_id"": 54, ""total"": 6974.64, ""date"": ""2023-09-12T08:35:06"", ""items"": [{""batch_id"": 17, ""qty"": 1, ""price"": 1611.01}, {""batch_id"": 116, ""qty"": 1, ""price"": 534.14}, {""batch_id"": 30, ""qty"": 3, ""price"": 1609.83}], ""driver_id"": 7}"
Order,"{""id"": 821, ""user_id"": 63, ""total"": 375.42, ""date"": ""2022-01-26T20:06:35"", ""items"": [{""batch_id"": 68, ""qty"": 1, ""price"": 375.42}], ""driver_id"": 5}"
Order,"{""id"": 822, ""user_id"": 86, ""total"": 2467.6, ""date"": ""2023-01-03T13:45:05"", ""items"": [{""batch_id"": 15, ""qty"": 1, ""price"": 651.31}, {""batch_id"": 48, ""qty"": 5, ""price"": 201.81}, {""batch_id"": 48, ""qty"": 4, ""price"": 201.81}], ""driver_id"": 11}"
Order,"{""id"": 823, ""user_id"": 40, ""total"": 2125.55, ""date"": ""2022-05-05T07:53:17"", ""items"": [{""batch_id"": 68, ""qty"": 1, ""price"": 375.42}, {""batch_id"": 10, ""qty"": 1, ""price"": 580.27}, {""batch_id"": 11, ""qty"": 2, ""price"": 584.93}], ""driver_id"": 3}"
Order,"{""id"": 824, ""user_id"": 76, ""total"": 8926.5, ""date"": ""2023-01-03T22:56:01"", ""items"": [{""batch_id"": 146, ""qty"": 5, ""price"": 604.82}, {""batch_id"": 141, ""qty"": 5, ""price"": 540.15}, {""batch_id"": 14, ""qty"": 5, ""price"": 640.33}], ""driver_id"": 9}"
Order,"{""id"": 825, ""user_id"": 37, ""total"": 7834.19, ""date"": ""2022-08-10T17:51:58"", ""items"": [{""batch_id"": 16, ""qty"": 4, ""price"": 1570.49}, {""batch_id"": 20, ""qty"": 1, ""price"": 1552.23}], ""driver_id"": 7}"
Order,"{""id"": 826, ""user_id"": 49, ""total"": 12507.25, ""date"": ""2022-07-26T08:20:02"", ""items"": [{""batch_id"": 2, ""qty"": 1, ""price"": 600.18}, {""batch_id"": 20, ""qty"": 4, ""price"": 1552.23}, {""batch_id"": 34, ""qty"": 5, ""price"": 1139.63}], ""driver_id"": 6}"
Order,"{""id"": 827, ""user_id"": 27, ""total"": 2268.28, ""date"": ""2024-05-31T15:59:56"", ""items"": [{""batch_id"": 120, ""qty"": 4, ""price"": 567.07}], ""driver_id"": 7}"
Order,"{""id"": 828, ""user_id"": 67, ""total"": 6485.83, ""date"": ""2025-11-10T16:53:02"", ""items"": [{""batch_id"": 71, ""qty"": 4, ""price"": 467.57}, {""batch_id"": 4, ""qty"": 4, ""price"": 676.43}, {""batch_id"": 139, ""qty"": 3, ""price"": 636.61}], ""driver_id"": 4}"
Order,"{""id"": 829, ""user_id"": 32, ""total"": 1927.65, ""date"": ""2022-05-15T23:58:39"", ""items"": [{""batch_id"": 20, ""qty"": 1, ""price"": 1552.23}, {""batch_id"": 68, ""qty"": 1, ""price"": 375.42}], ""driver_id"": 11}"
Order,"{""id"": 830, ""user_id"": 63, ""total"": 5393.4, ""date"": ""2024-01-06T20:59:08"", ""items"": [{""batch_id"": 124, ""qty"": 5, ""price"": 348.27}, {""batch_id"": 23, ""qty"": 1, ""price"": 1838.37}, {""batch_id"": 70, ""qty"": 4, ""price"": 453.42}], ""driver_id"": 5}"
Order,"{""id"": 831, ""user_id"": 73, ""total"": 2667.14, ""date"": ""2024-11-19T13:03:35"", ""items"": [{""batch_id"": 75, ""qty"": 4, ""price"": 456.05}, {""batch_id"": 62, ""qty"": 2, ""price"": 421.47}], ""driver_id"": 9}"
Order,"{""id"": 832, ""user_id"": 111, ""total"": 4833.03, ""date"": ""2023-10-06T04:02:38"", ""items"": [{""batch_id"": 17, ""qty"": 3, ""price"": 1611.01}], ""driver_id"": 5}"
Order,"{""id"": 833, ""user_id"": 82, ""total"": 14112.23, ""date"": ""2025-08-14T10:33:48"", ""items"": [{""batch_id"": 147, ""qty"": 5, ""price"": 660.77}, {""batch_id"": 43, ""qty"": 2, ""price"": 1249.54}, {""batch_id"": 118, ""qty"": 1, ""price"": 2061.6}, {""batch_id"": 43, ""qty"": 5, ""price"": 1249.54}], ""driver_id"": 4}"
Order,"{""id"": 834, ""user_id"": 48, ""total"": 11934.87, ""date"": ""2026-02-16T16:43:43"", ""items"": [{""batch_id"": 37, ""qty"": 5, ""price"": 1317.91}, {""batch_id"": 35, ""qty"": 4, ""price"": 1336.33}], ""driver_id"": 2}"
Order,"{""id"": 835, ""user_id"": 21, ""total"": 19083.26, ""date"": ""2024-03-14T12:09:44"", ""items"": [{""batch_id"": 42, ""qty"": 4, ""price"": 1212.54}, {""batch_id"": 95, ""qty"": 5, ""price"": 2160.17}, {""batch_id"": 5, ""qty"": 5, ""price"": 686.45}], ""driver_id"": 10}"
Order,"{""id"": 836, ""user_id"": 20, ""total"": 6976.15, ""date"": ""2023-05-26T21:35:24"", ""items"": [{""batch_id"": 137, ""qty"": 4, ""price"": 652.2}, {""batch_id"": 14, ""qty"": 2, ""price"": 640.33}, {""batch_id"": 143, ""qty"": 4, ""price"": 610.43}, {""batch_id"": 51, ""qty"": 3, ""price"": 214.99}], ""driver_id"": 6}"
