entity_type,json_payload
Order,"{""id"": 875, ""user_id"": 35, ""total"": 17313.01, ""date"": ""2022-01-25T22:30:40"", ""items"": [{""batch_id"": 12, ""qty"": 1, ""price"": 595.27}, {""batch_id"": 12, ""qty"": 3, ""price"": 595.27}, {""batch_id"": 20, ""qty"": 3, ""price"": 1572.41}, {""batch_id"": 97, ""qty"": 5, ""price"": 2042.94}], ""driver_id"": 6}"
Order,"{""id"": 876, ""user_id"": 68, ""total"": 2704.8, ""date"": ""2024-03-20T00:55:05"", ""items"": [{""batch_id"": 120, ""qty"": 5, ""price"": 540.96}], ""driver_id"": 10}"
Order,"{""id"": 877, ""user_id"": 38, ""total"": 7849.92, ""date"": ""2025-03-26T16:58:47"", ""items"": [{""batch_id"": 52, ""qty"": 5, ""price"": 233.94}, {""batch_id"": 24, ""qty"": 3, ""price"": 1869.69}, {""batch_id"": 130, ""qty"": 3, ""price"": 357.05}], ""driver_id"": 7}"
Order,"{""id"": 878, ""user_id"": 84, ""total"": 7345.8, ""date"": ""2024-02-24T22:18:40"", ""items"": [{""batch_id"": 16, ""qty"": 4, ""price"": 1628.12}, {""batch_id"": 57, ""qty"": 4, ""price"": 208.33}], ""driver_id"": 4}"
Order,"{""id"": 879, ""user_id"": 67, ""total"": 3471.24, ""date"": ""2023-03-23T06:13:20"", ""items"": [{""batch_id"": 42, ""qty"": 3, ""price"": 1157.08}], ""driver_id"": 2}"
Order,"{""id"": 880, ""user_id"": 25, ""total"": 3770.84, ""date"": ""2022-06-15T08:43:52"", ""items"": [{""batch_id"": 82, ""qty"": 5, ""price"": 535.91}, {""batch_id"": 76, ""qty"": 1, ""price"": 512.41}, {""batch_id"": 139, ""qty"": 1, ""price"": 578.88}], ""driver_id"": 11}"
Order,"{""id"": 881, ""user_id"": 36, ""total"": 3420.36, ""date"": ""2023-08-20T23:58:03"", ""items"": [{""batch_id"": 33, ""qty"": 3, ""price"": 1140.12}], ""driver_id"": 9}"
Order,"{""id"": 882, ""user_id"": 26, ""total"": 10903.39, ""date"": ""2022-10-22T14:10:52"", ""items"": [{""batch_id"": 148, ""qty"": 2, ""price"": 548.07}, {""batch_id"": 94, ""qty"": 5, ""price"": 1961.45}], ""driver_id"": 8}"
Order,"{""id"": 883, ""user_id"": 36, ""total"": 6388.74, ""date"": ""2023-01-24T08:27:30"", ""items"": [{""batch_id"": 105, ""qty"": 3, ""price"": 2129.58}], ""driver_id"": 5}"
Order,"{""id"": 884, ""user_id"": 34, ""total"": 4584.94, ""date"": ""2024-07-21T05:53:57"", ""items"": [{""batch_id"": 140, ""qty"": 5, ""price"": 571.7}, {""batch_id"": 113, ""qty"": 3, ""price"": 575.48}], ""driver_id"": 9}"
Order,"{""id"": 885, ""user_id"": 92, ""total"": 14948.71, ""date"": ""2024-10-23T11:01:21"", ""items"": [{""batch_id"": 88, ""qty"": 3, ""price"": 585.31}, {""batch_id"": 110, ""qty"": 5, ""price"": 542.86}, {""batch_id"": 18, ""qty"": 5, ""price"": 1744.51}, {""batch_id"": 88, ""qty"": 3, ""price"": 585.31}], ""driver_id"": 3}"
Order,"{""id"": 886, ""user_id"": 41, ""total"": 3567.31, ""date"": ""2024-06-20T03:04:47"", ""items"": [{""batch_id"": 56, ""qty"": 3, ""price"": 233.54}, {""batch_id"": 113, ""qty"": 3, ""price"": 575.48}, {""batch_id"": 48, ""qty"": 5, ""price"": 228.05}], ""driver_id"": 9}"
Order,"{""id"": 887, ""user_id"": 18, ""total"": 15169.84, ""date"": ""2024-04-13T04:12:57"", ""items"": [{""batch_id"": 102, ""qty"": 4, ""price"": 2294.58}, {""batch_id"": 103, ""qty"": 2, ""price"": 2079.54}, {""batch_id"": 75, ""qty"": 3, ""price"": 424.48}, {""batch_id"": 114, ""qty"": 1, ""price"": 559.0}], ""driver_id"": 6}"
Order,"{""id"": 888, ""user_id"": 67, ""total"": 3772.37, ""date"": ""2023-07-13T00:02:06"", ""items"": [{""batch_id"": 33, ""qty"": 3, ""price"": 1140.12}, {""batch_id"": 131, ""qty"": 1, ""price"": 352.01}], ""driver_id"": 10}"
Order,"{""id"": 889, ""user_id"": 56, ""total"": 0.0, ""date"": ""2022-01-03T00:29:12"", ""items"": [], ""driver_id"": 2}"
Order,"{""id"": 890, ""user_id"": 76, ""total"": 2416.44, ""date"": ""2023-05-09T16:05:51"", ""items"": [{""batch_id"": 14, ""qty"": 4, ""price"": 604.11}], ""driver_id"": 10}"
Order,"{""id"": 891, ""user_id"": 83, ""total"": 12675.44, ""date"": ""2022-06-05T20:46:05"", ""items"": [{""batch_id"": 122, ""qty"": 3, ""price"": 339.57}, {""batch_id"": 97, ""qty"": 2, ""price"": 2042.94}, {""batch_id"": 63, ""qty"": 5, ""price"": 1514.17}], ""driver_id"": 6}"
Order,"{""id"": 892, ""user_id"": 95, ""total"": 1162.78, ""date"": ""2023-02-13T15:42:52"", ""items"": [{""batch_id"": 38, ""qty"": 1, ""price"": 1162.78}], ""driver_id"": 5}"
Order,"{""id"": 893, ""user_id"": 110, ""total"": 15827.62, ""date"": ""2022-02-27T06:06:51"", ""items"": [{""batch_id"": 137, ""qty"": 2, ""price"": 541.39}, {""batch_id"": 20, ""qty"": 5, ""price"": 1572.41}, {""batch_id"": 20, ""qty"": 3, ""price"": 1572.41}, {""batch_id"": 137, ""qty"": 4, ""price"": 541.39}], ""driver_id"": 8}"
Order,"{""id"": 894, ""user_id"": 86, ""total"": 2795.0, ""date"": ""2023-12-24T21:37:23"", ""items"": [{""batch_id"": 114, ""qty"": 5, ""price"": 559.0}], ""driver_id"": 11}"
Order,"{""id"": 895, ""user_id"": 95, ""total"": 7785.76, ""date"": ""2025-01-25T10:42:09"", ""items"": [{""batch_id"": 118, ""qty"": 2, ""price"": 1946.44}, {""batch_id"": 118, ""qty"": 2, ""price"": 1946.44}], ""driver_id"": 11}"
Order,"{""id"": 896, ""user_id"": 90, ""total"": 4531.23, ""date"": ""2022-11-02T19:32:52"", ""items"": [{""batch_id"": 145, ""qty"": 4, ""price"": 543.38}, {""batch_id"": 68, ""qty"": 4, ""price"": 404.17}, {""batch_id"": 46, ""qty"": 2, ""price"": 202.46}, {""batch_id"": 133, ""qty"": 1, ""price"": 336.11}], ""driver_id"": 8}"
Order,"{""id"": 897, ""user_id"": 48, ""total"": 15530.27, ""date"": ""2024-09-18T16:09:49"", ""items"": [{""batch_id"": 98, ""qty"": 2, ""price"": 2218.61}, {""batch_id"": 98, ""qty"": 5, ""price"": 2218.61}], ""driver_id"": 2}"
Order,"{""id"": 898, ""user_id"": 28, ""total"": 2740.35, ""date"": ""2022-10-29T10:02:21"", ""items"": [{""batch_id"": 148, ""qty"": 5, ""price"": 548.07}], ""driver_id"": 11}"
Order,"{""id"": 899, ""user_id"": 12, ""total"": 1311.84, ""date"": ""2023-02-24T05:48:51"", ""items"": [{""batch_id"": 132, ""qty"": 4, ""price"": 327.96}], ""driver_id"": 11}"
Order,"{""id"": 900, ""user_id"": 65, ""total"": 1081.92, ""date"": ""2024-02-03T22:30:25"", ""items"": [{""batch_id"": 120, ""qty"": 2, ""price"": 540.96}], ""driver_id"": 3}"
Order,"{""id"": 901, ""user_id"": 97, ""total"": 2740.35, ""date"": ""2023-02-27T19:56:20"", ""items"": [{""batch_id"": 148, ""qty"": 5, ""price"": 548.07}], ""driver_id"": 9}"
Order,"{""id"": 902, ""user_id"": 71, ""total"": 10375.52, ""date"": ""2022-01-29T14:30:03"", ""items"": [{""batch_id"": 20, ""qty"": 4, ""price"": 1572.41}, {""batch_id"": 97, ""qty"": 2, ""price"": 2042.94}], ""driver_id"": 11}"
Order,"{""id"": 903, ""user_id"": 20, ""total"": 3115.26, ""date"": ""2024-03-14T20:44:46"", ""items"": [{""batch_id"": 22, ""qty"": 1, ""price"": 1764.36}, {""batch_id"": 62, ""qty"": 3, ""price"": 450.3}], ""driver_id"": 4}"
Order,"{""id"": 904, ""user_id"": 109, ""total"": 16777.9, ""date"": ""2024-02-03T19:18:31"", ""items"": [{""batch_id"": 102, ""qty"": 5, ""price"": 2294.58}, {""batch_id"": 101, ""qty"": 2, ""price"": 2444.17}, {""batch_id"": 57, ""qty"": 2, ""price"": 208.33}], ""driver_id"": 4}"
Order,"{""id"": 905, ""user_id"": 42, ""total"": 3523.05, ""date"": ""2023-04-23T06:15:30"", ""items"": [{""batch_id"": 13, ""qty"": 5, ""price"": 704.61}], ""driver_id"": 10}"
Order,"{""id"": 906, ""user_id"": 104, ""total"": 609.25, ""date"": ""2022-04-28T07:49:10"", ""items"": [{""batch_id"": 8, ""qty"": 1, ""price"": 609.25}], ""driver_id"": 7}"
Order,"{""id"": 907, ""user_id"": 110, ""total"": 14431.02, ""date"": ""2024-06-01T03:57:27"", ""items"": [{""batch_id"": 56, ""qty"": 5, ""price"": 233.54}, {""batch_id"": 75, ""qty"": 4, ""price"": 424.48}, {""batch_id"": 56, ""qty"": 5, ""price"": 233.54}, {""batch_id"": 103, ""qty"": 5, ""price"": 2079.54}], ""driver_id"": 3}"
Order,"{""id"": 908, ""user_id"": 93, ""total"": 14736.83, ""date"": ""2023-06-14T01:49:15"", ""items"": [{""batch_id"": 65, ""qty"": 4, ""price"": 404.04}, {""batch_id"": 131, ""qty"": 3, ""price"": 352.01}, {""batch_id"": 27, ""qty"": 5, ""price"": 1718.68}, {""batch_id"": 42, ""qty"": 3, ""price"": 1157.08}], ""driver_id"": 6}"
Order,"{""id"": 909, ""user_id"": 98, ""total"": 1409.22, ""date"": ""2023-03-20T09:58:02"", ""items"": [{""batch_id"": 13, ""qty"": 2, ""price"": 704.61}], ""driver_id"": 9}"
Order,"{""id"": 910, ""user_id"": 80, ""total"": 15733.61, ""date"": ""2023-02-18T17:29:59"", ""items"": [{""batch_id"": 92, ""qty"": 4, ""price"": 2263.27}, {""batch_id"": 68, ""qty"": 4, ""price"": 404.17}, {""batch_id"": 43, ""qty"": 2, ""price"": 1153.55}, {""batch_id"": 83, ""qty"": 5, ""price"": 551.35}], ""driver_id"": 8}"
Order,"{""id"": 911, ""user_id"": 28, ""total"": 4035.39, ""date"": ""2023-07-12T11:29:34"", ""items"": [{""batch_id"": 15, ""qty"": 1, ""price"": 615.03}, {""batch_id"": 33, ""qty"": 3, ""price"": 1140.12}], ""driver_id"": 3}"
Order,"{""id"": 912, ""user_id"": 48, ""total"": 3372.12, ""date"": ""2024-09-15T22:03:05"", ""items"": [{""batch_id"": 23, ""qty"": 2, ""price"": 1686.06}], ""driver_id"": 8}"
Order,"{""id"": 913, ""user_id"": 72, ""total"": 16343.52, ""date"": ""2022-01-19T13:49:21"", ""items"": [{""batch_id"": 97, ""qty"": 2, ""price"": 2042.94}, {""batch_id"": 97, ""qty"": 4, ""price"": 2042.94}, {""batch_id"": 97, ""qty"": 2, ""price"": 2042.94}], ""driver_id"": 7}"
Order,"{""id"": 914, ""user_id"": 51, ""total"": 6147.56, ""date"": ""2024-10-16T03:08:43"", ""items"": [{""batch_id"": 144, ""qty"": 2, ""price"": 608.54}, {""batch_id"": 40, ""qty"": 4, ""price"": 1232.62}], ""driver_id"": 10}"
Order,"{""id"": 915, ""user_id"": 12, ""total"": 4154.52, ""date"": ""2022-09-14T06:36:58"", ""items"": [{""batch_id"": 145, ""qty"": 3, ""price"": 543.38}, {""batch_id"": 139, ""qty"": 1, ""price"": 578.88}, {""batch_id"": 74, ""qty"": 5, ""price"": 389.1}], ""driver_id"": 9}"
Order,"{""id"": 916, ""user_id"": 59, ""total"": 12060.93, ""date"": ""2024-02-17T15:58:52"", ""items"": [{""batch_id"": 101, ""qty"": 3, ""price"": 2444.17}, {""batch_id"": 90, ""qty"": 3, ""price"": 588.61}, {""batch_id"": 71, ""qty"": 3, ""price"": 428.53}, {""batch_id"": 114, ""qty"": 3, ""price"": 559.0}], ""driver_id"": 7}"
Order,"{""id"": 917, ""user_id"": 55, ""total"": 3003.72, ""date"": ""2024-11-29T13:06:52"", ""items"": [{""batch_id"": 40, ""qty"": 1, ""price"": 1232.62}, {""batch_id"": 121, ""qty"": 1, ""price"": 354.22}, {""batch_id"": 121, ""qty"": 4, ""price"": 354.22}], ""driver_id"": 2}"
Order,"{""id"": 918, ""user_id"": 16, ""total"": 0.0, ""date"": ""2022-01-06T13:27:23"", ""items"": [], ""driver_id"": 11}"
Order,"{""id"": 919, ""user_id"": 52, ""total"": 6056.45, ""date"": ""2023-07-08T00:47:26"", ""items"": [{""batch_id"": 106, ""qty"": 2, ""price"": 551.17}, {""batch_id"": 41, ""qty"": 3, ""price"": 1177.4}, {""batch_id"": 84, ""qty"": 2, ""price"": 534.95}, {""batch_id"": 131, ""qty"": 1, ""price"": 352.01}], ""driver_id"": 4}"
Order,"{""id"": 920, ""user_id"": 17, ""total"": 2966.55, ""date"": ""2022-07-22T20:24:56"", ""items"": [{""batch_id"": 8, ""qty"": 4, ""price"": 609.25}, {""batch_id"": 150, ""qty"": 1, ""price"": 529.55}], ""driver_id"": 9}"
Order,"{""id"": 921, ""user_id"": 30, ""total"": 2381.08, ""date"": ""2022-02-07T07:26:19"", ""items"": [{""batch_id"": 12, ""qty"": 1, ""price"": 595.27}, {""batch_id"": 12, ""qty"": 3, ""price"": 595.27}], ""driver_id"": 9}"
Order,"{""id"": 922, ""user_id"": 45, ""total"": 9937.1, ""date"": ""2024-09-21T12:50:18"", ""items"": [{""batch_id"": 121, ""qty"": 3, ""price"": 354.22}, {""batch_id"": 98, ""qty"": 4, ""price"": 2218.61}], ""driver_id"": 9}"
Order,"{""id"": 923, ""user_id"": 15, ""total"": 17513.93, ""date"": ""2023-12-23T07:25:01"", ""items"": [{""batch_id"": 101, ""qty"": 5, ""price"": 2444.17}, {""batch_id"": 22, ""qty"": 3, ""price"": 1764.36}], ""driver_id"": 8}"
Order,"{""id"": 924, ""user_id"": 93, ""total"": 24205.57, ""date"": ""2022-01-15T05:40:38"", ""items"": [{""batch_id"": 20, ""qty"": 4, ""price"": 1572.41}, {""batch_id"": 97, ""qty"": 5, ""price"": 2042.94}, {""batch_id"": 97, ""qty"": 3, ""price"": 2042.94}, {""batch_id"": 20, ""qty"": 1, ""price"": 1572.41}], ""driver_id"": 8}"
Order,"{""id"": 925, ""user_id"": 109, ""total"": 3202.13, ""date"": ""2022-07-18T18:26:15"", ""items"": [{""batch_id"": 73, ""qty"": 5, ""price"": 391.37}, {""batch_id"": 3, ""qty"": 2, ""price"": 622.64}], ""driver_id"": 7}"
Order,"{""id"": 926, ""user_id"": 35, ""total"": 2192.28, ""date"": ""2022-09-27T04:40:05"", ""items"": [{""batch_id"": 148, ""qty"": 4, ""price"": 548.07}], ""driver_id"": 2}"
Order,"{""id"": 927, ""user_id"": 70, ""total"": 7801.18, ""date"": ""2023-07-16T15:16:14"", ""items"": [{""batch_id"": 95, ""qty"": 1, ""price"": 2100.58}, {""batch_id"": 33, ""qty"": 5, ""price"": 1140.12}], ""driver_id"": 9}"
Order,"{""id"": 928, ""user_id"": 13, ""total"": 1572.41, ""date"": ""2022-04-10T15:24:46"", ""items"": [{""batch_id"": 20, ""qty"": 1, ""price"": 1572.41}], ""driver_id"": 10}"
Order,"{""id"": 929, ""user_id"": 14, ""total"": 14563.96, ""date"": ""2023-03-04T07:31:14"", ""items"": [{""batch_id"": 49, ""qty"": 1, ""price"": 227.78}, {""batch_id"": 131, ""qty"": 5, ""price"": 352.01}, {""batch_id"": 13, ""qty"": 5, ""price"": 704.61}, {""batch_id"": 92, ""qty"": 4, ""price"": 2263.27}], ""driver_id"": 2}"
Order,"{""id"": 930, ""user_id"": 13, ""total"": 10723.88, ""date"": ""2022-03-29T15:53:30"", ""items"": [{""batch_id"": 73, ""qty"": 5, ""price"": 391.37}, {""batch_id"": 97, ""qty"": 2, ""price"": 2042.94}, {""batch_id"": 12, ""qty"": 1, ""price"": 595.27}, {""batch_id"": 97, ""qty"": 2, ""price"": 2042.94}], ""driver_id"": 9}"
Order,"{""id"": 931, ""user_id"": 23, ""total"": 4823.62, ""date"": ""2024-01-18T12:32:44"", ""items"": [{""batch_id"": 85, ""qty"": 4, ""price"": 627.33}, {""batch_id"": 149, ""qty"": 3, ""price"": 636.14}, {""batch_id"": 61, ""qty"": 1, ""price"": 405.88}], ""driver_id"": 3}"
Order,"{""id"": 932, ""user_id"": 14, ""total"": 5285.55, ""date"": ""2025-02-14T13:51:50"", ""items"": [{""batch_id"": 81, ""qty"": 5, ""price"": 681.97}, {""batch_id"": 126, ""qty"": 5, ""price"": 375.14}], ""driver_id"": 8}"
Order,"{""id"": 933, ""user_id"": 78, ""total"": 2330.08, ""date"": ""2022-11-13T09:18:20"", ""items"": [{""batch_id"": 38, ""qty"": 1, ""price"": 1162.78}, {""batch_id"": 74, ""qty"": 3, ""price"": 389.1}], ""driver_id"": 11}"
Order,"{""id"": 934, ""user_id"": 60, ""total"": 9526.4, ""date"": ""2024-07-13T13:08:47"", ""items"": [{""batch_id"": 45, ""qty"": 5, ""price"": 1253.44}, {""batch_id"": 48, ""qty"": 4, ""price"": 228.05}, {""batch_id"": 78, ""qty"": 4, ""price"": 586.75}], ""driver_id"": 10}"
Order,"{""id"": 935, ""user_id"": 72, ""total"": 3642.19, ""date"": ""2024-11-12T01:04:11"", ""items"": [{""batch_id"": 121, ""qty"": 2, ""price"": 354.22}, {""batch_id"": 78, ""qty"": 5, ""price"": 586.75}], ""driver_id"": 2}"
Order,"{""id"": 936, ""user_id"": 32, ""total"": 595.27, ""date"": ""2022-02-14T13:57:35"", ""items"": [{""batch_id"": 12, ""qty"": 1, ""price"": 595.27}], ""driver_id"": 5}"
Order,"{""id"": 937, ""user_id"": 100, ""total"": 2223.45, ""date"": ""2023-12-10T12:36:32"", ""items"": [{""batch_id"": 112, ""qty"": 3, ""price"": 604.07}, {""batch_id"": 54, ""qty"": 2, ""price"": 205.62}], ""driver_id"": 10}"
Order,"{""id"": 938, ""user_id"": 82, ""total"": 14151.69, ""date"": ""2022-02-19T08:13:14"", ""items"": [{""batch_id"": 20, ""qty"": 4, ""price"": 1572.41}, {""batch_id"": 20, ""qty"": 5, ""price"": 1572.41}], ""driver_id"": 9}"
Order,"{""id"": 939, ""user_id"": 71, ""total"": 3488.34, ""date"": ""2022-12-09T09:47:49"", ""items"": [{""batch_id"": 38, ""qty"": 3, ""price"": 1162.78}], ""driver_id"": 7}"
Order,"{""id"": 940, ""user_id"": 43, ""total"": 6259.45, ""date"": ""2022-12-27T11:10:44"", ""items"": [{""batch_id"": 34, ""qty"": 1, ""price"": 1105.67}, {""batch_id"": 69, ""qty"": 2, ""price"": 447.31}, {""batch_id"": 105, ""qty"": 2, ""price"": 2129.58}], ""driver_id"": 10}"
Order,"{""id"": 941, ""user_id"": 88, ""total"": 9660.59, ""date"": ""2022-07-12T11:58:53"", ""items"": [{""batch_id"": 12, ""qty"": 1, ""price"": 595.27}, {""batch_id"": 21, ""qty"": 5, ""price"": 1598.7}, {""batch_id"": 82, ""qty"": 2, ""price"": 535.91}], ""driver_id"": 8}"
Order,"{""id"": 942, ""user_id"": 72, ""total"": 608.54, ""date"": ""2024-07-28T08:00:47"", ""items"": [{""batch_id"": 144, ""qty"": 1, ""price"": 608.54}], ""driver_id"": 8}"
Order,"{""id"": 943, ""user_id"": 56, ""total"": 3515.32, ""date"": ""2024-07-14T19:04:42"", ""items"": [{""batch_id"": 62, ""qty"": 4, ""price"": 450.3}, {""batch_id"": 71, ""qty"": 4, ""price"": 428.53}], ""driver_id"": 9}"
Order,"{""id"": 944, ""user_id"": 13, ""total"": 9745.75, ""date"": ""2024-05-22T02:32:03"", ""items"": [{""batch_id"": 71, ""qty"": 5, ""price"": 428.53}, {""batch_id"": 116, ""qty"": 5, ""price"": 1520.62}], ""driver_id"": 10}"
Order,"{""id"": 945, ""user_id"": 80, ""total"": 6470.43, ""date"": ""2022-05-06T02:03:36"", ""items"": [{""batch_id"": 76, ""qty"": 3, ""price"": 512.41}, {""batch_id"": 73, ""qty"": 5, ""price"": 391.37}, {""batch_id"": 12, ""qty"": 4, ""price"": 595.27}, {""batch_id"": 12, ""qty"": 1, ""price"": 595.27}], ""driver_id"": 3}"
Order,"{""id"": 946, ""user_id"": 16, ""total"": 6238.62, ""date"": ""2024-03-06T06:42:01"", ""items"": [{""batch_id"": 103, ""qty"": 3, ""price"": 2079.54}], ""driver_id"": 10}"
Order,"{""id"": 947, ""user_id"": 33, ""total"": 0.0, ""date"": ""2022-01-03T22:42:20"", ""items"": [], ""driver_id"": 8}"
Order,"{""id"": 948, ""user_id"": 74, ""total"": 2756.75, ""date"": ""2022-10-28T08:43:31"", ""items"": [{""batch_id"": 83, ""qty"": 5, ""price"": 551.35}], ""driver_id"": 3}"
Order,"{""id"": 949, ""user_id"": 110, ""total"": 416.66, ""date"": ""2024-05-23T19:53:02"", ""items"": [{""batch_id"": 57, ""qty"": 2, ""price"": 208.33}], ""driver_id"": 5}"
Order,"{""id"": 950, ""user_id"": 94, ""total"": 573.5, ""date"": ""2024-01-14T08:03:07"", ""items"": [{""batch_id"": 86, ""qty"": 1, ""price"": 573.5}], ""driver_id"": 11}"
Order,"{""id"": 951, ""user_id"": 37, ""total"": 3113.2, ""date"": ""2022-10-26T02:48:53"", ""items"": [{""batch_id"": 3, ""qty"": 5, ""price"": 622.64}], ""driver_id"": 4}"
Order,"{""id"": 952, ""user_id"": 93, ""total"": 8430.3, ""date"": ""2024-11-10T02:41:38"", ""items"": [{""batch_id"": 23, ""qty"": 5, ""price"": 1686.06}], ""driver_id"": 4}"
Order,"{""id"": 953, ""user_id"": 51, ""total"": 8479.51, ""date"": ""2023-12-31T07:11:39"", ""items"": [{""batch_id"": 101, ""qty"": 1, ""price"": 2444.17}, {""batch_id"": 101, ""qty"": 2, ""price"": 2444.17}, {""batch_id"": 86, ""qty"": 2, ""price"": 573.5}], ""driver_id"": 5}"
Order,"{""id"": 954, ""user_id"": 52, ""total"": 21639.58, ""date"": ""2024-02-24T06:29:14"", ""items"": [{""batch_id"": 140, ""qty"": 1, ""price"": 571.7}, {""batch_id"": 57, ""qty"": 2, ""price"": 208.33}, {""batch_id"": 102, ""qty"": 4, ""price"": 2294.58}, {""batch_id"": 102, ""qty"": 5, ""price"": 2294.58}], ""driver_id"": 7}"
Order,"{""id"": 955, ""user_id"": 45, ""total"": 1836.89, ""date"": ""2023-03-18T11:48:37"", ""items"": [{""batch_id"": 43, ""qty"": 1, ""price"": 1153.55}, {""batch_id"": 49, ""qty"": 3, ""price"": 227.78}], ""driver_id"": 6}"
Order,"{""id"": 956, ""user_id"": 36, ""total"": 2294.0, ""date"": ""2023-11-17T18:28:20"", ""items"": [{""batch_id"": 86, ""qty"": 4, ""price"": 573.5}], ""driver_id"": 2}"
Order,"{""id"": 957, ""user_id"": 24, ""total"": 10274.58, ""date"": ""2024-11-16T06:06:51"", ""items"": [{""batch_id"": 98, ""qty"": 2, ""price"": 2218.61}, {""batch_id"": 40, ""qty"": 2, ""price"": 1232.62}, {""batch_id"": 23, ""qty"": 2, ""price"": 1686.06}], ""driver_id"": 11}"
Order,"{""id"": 958, ""user_id"": 40, ""total"": 2020.2, ""date"": ""2023-06-11T04:23:44"", ""items"": [{""batch_id"": 65, ""qty"": 5, ""price"": 404.04}], ""driver_id"": 11}"
Order,"{""id"": 959, ""user_id"": 89, ""total"": 2020.85, ""date"": ""2023-02-19T19:15:39"", ""items"": [{""batch_id"": 68, ""qty"": 5, ""price"": 404.17}], ""driver_id"": 3}"
Order,"{""id"": 960, ""user_id"": 42, ""total"": 1954.63, ""date"": ""2022-04-12T04:58:38"", ""items"": [{""batch_id"": 20, ""qty"": 1, ""price"": 1572.41}, {""batch_id"": 50, ""qty"": 2, ""price"": 191.11}], ""driver_id"": 5}"
Order,"{""id"": 961, ""user_id"": 74, ""total"": 9111.57, ""date"": ""2023-07-07T23:03:07"", ""items"": [{""batch_id"": 25, ""qty"": 2, ""price"": 1731.96}, {""batch_id"": 35, ""qty"": 5, ""price"": 1129.53}], ""driver_id"": 11}"
Order,"{""id"": 962, ""user_id"": 83, ""total"": 17572.72, ""date"": ""2023-08-15T02:10:20"", ""items"": [{""batch_id"": 123, ""qty"": 4, ""price"": 336.77}, {""batch_id"": 27, ""qty"": 4, ""price"": 1718.68}, {""batch_id"": 41, ""qty"": 5, ""price"": 1177.4}, {""batch_id"": 25, ""qty"": 2, ""price"": 1731.96}], ""driver_id"": 5}"
Order,"{""id"": 963, ""user_id"": 15, ""total"": 5058.18, ""date"": ""2024-10-17T01:41:55"", ""items"": [{""batch_id"": 23, ""qty"": 3, ""price"": 1686.06}], ""driver_id"": 11}"
Order,"{""id"": 964, ""user_id"": 97, ""total"": 6205.09, ""date"": ""2022-09-13T02:47:16"", ""items"": [{""batch_id"": 82, ""qty"": 5, ""price"": 535.91}, {""batch_id"": 9, ""qty"": 3, ""price"": 596.3}, {""batch_id"": 139, ""qty"": 3, ""price"": 578.88}], ""driver_id"": 3}"
Order,"{""id"": 965, ""user_id"": 75, ""total"": 3839.37, ""date"": ""2024-11-14T22:27:53"", ""items"": [{""batch_id"": 108, ""qty"": 2, ""price"": 540.4}, {""batch_id"": 48, ""qty"": 4, ""price"": 228.05}, {""batch_id"": 138, ""qty"": 1, ""price"": 629.29}, {""batch_id"": 144, ""qty"": 2, ""price"": 608.54}], ""driver_id"": 3}"
Order,"{""id"": 966, ""user_id"": 24, ""total"": 1007.84, ""date"": ""2023-03-29T11:45:46"", ""items"": [{""batch_id"": 117, ""qty"": 2, ""price"": 503.92}], ""driver_id"": 4}"
Order,"{""id"": 967, ""user_id"": 12, ""total"": 10078.95, ""date"": ""2024-09-08T15:52:09"", ""items"": [{""batch_id"": 96, ""qty"": 2, ""price"": 2221.64}, {""batch_id"": 80, ""qty"": 1, ""price"": 577.49}, {""batch_id"": 23, ""qty"": 3, ""price"": 1686.06}], ""driver_id"": 9}"
Order,"{""id"": 968, ""user_id"": 56, ""total"": 2647.75, ""date"": ""2022-06-12T19:20:24"", ""items"": [{""batch_id"": 150, ""qty"": 5, ""price"": 529.55}], ""driver_id"": 7}"
Order,"{""id"": 969, ""user_id"": 80, ""total"": 2633.1, ""date"": ""2025-05-16T07:00:05"", ""items"": [{""batch_id"": 58, ""qty"": 3, ""price"": 238.8}, {""batch_id"": 143, ""qty"": 3, ""price"": 638.9}], ""driver_id"": 3}"
Order,"{""id"": 970, ""user_id"": 40, ""total"": 5574.74, ""date"": ""2023-05-27T18:34:03"", ""items"": [{""batch_id"": 5, ""qty"": 5, ""price"": 640.01}, {""batch_id"": 119, ""qty"": 1, ""price"": 501.36}, {""batch_id"": 59, ""qty"": 5, ""price"": 212.17}, {""batch_id"": 60, ""qty"": 4, ""price"": 203.12}], ""driver_id"": 6}"
Order,"{""id"": 971, ""user_id"": 77, ""total"": 2868.42, ""date"": ""2023-05-24T12:41:29"", ""items"": [{""batch_id"": 35, ""qty"": 2, ""price"": 1129.53}, {""batch_id"": 60, ""qty"": 3, ""price"": 203.12}], ""driver_id"": 4}"
Order,"{""id"": 972, ""user_id"": 62, ""total"": 10369.68, ""date"": ""2024-06-10T08:28:36"", ""items"": [{""batch_id"": 62, ""qty"": 3, ""price"": 450.3}, {""batch_id"": 103, ""qty"": 4, ""price"": 2079.54}, {""batch_id"": 56, ""qty"": 3, ""price"": 233.54}], ""driver_id"": 7}"
Order,"{""id"": 973, ""user_id"": 92, ""total"": 2029.4, ""date"": ""2023-10-02T23:14:40"", ""items"": [{""batch_id"": 61, ""qty"": 5, ""price"": 405.88}], ""driver_id"": 11}"
